IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.821530 0.000407  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.822503 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.823481 0.0004  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.824535 0.000408  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.825437 0.000397  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.826447 0.000406  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.827415 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.828432 0.000407  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.829362 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.830307 0.000409  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.831289 0.000401  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.832267 0.000412  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.833273 0.000408  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.834251 0.000414  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.835208 0.000409  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.836237 0.000406  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.837161 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.838167 0.000407  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.839153 0.000403  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.840085 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.841074 0.000401  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.842092 0.000397  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.843021 0.000398  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.844010 0.000406  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.845008 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.846014 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.846970 0.000407  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.847900 0.000395  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.848950 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.849873 0.000407  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.850838 0.000399  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.851831 0.000406  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.853776 0.000415  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.854802 0.000408  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.855793 0.000389  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.856774 0.000393  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.857740 0.000398  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.858759 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.859736 0.000401  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.860668 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.862674 0.000407  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.863643 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.864640 0.000408  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.865594 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.867520 0.000396  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.868492 0.000403  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.869467 0.000391  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.870428 0.000402  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.871411 0.000411  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.872422 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.873390 0.000418  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.874393 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.875305 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.876297 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.877292 0.0004  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.878222 0.000399  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.879254 0.0004  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.880194 0.000416  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.881170 0.000409  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.882129 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.883147 0.000399  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.884108 0.000409  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.885101 0.000391  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.886035 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.888012 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.888989 0.000409  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.889996 0.000407  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.891921 0.000413  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.892919 0.000406  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.893867 0.000412  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.894910 0.00041  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.895836 0.000403  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.896779 0.000413  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.897821 0.000403  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.898780 0.000401  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.899749 0.000406  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.900770 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.901724 0.000401  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.902674 0.000408  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.903677 0.000412  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.904717 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.905652 0.000416  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.906628 0.000408  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.907565 0.000402  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.908546 0.000393  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.909547 0.0004  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.910492 0.000412  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.911474 0.000416  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.912502 0.000398  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.913424 0.000405  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.914394 0.000393  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.915401 0.000412  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.916376 0.000402  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.917330 0.000413  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.918227 0.000404  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.919212 0.000397  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.920197 0.000401  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.921175 0.000395  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:56:32.922156 0.000403  
