IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.273169 0.000721  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.274140 0.000733  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.275149 0.000729  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.276162 0.000727  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.277088 0.000732  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.278094 0.000735  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.279041 0.000725  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.280045 0.000724  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.281037 0.000729  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.282000 0.000722  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.282996 0.000735  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.283909 0.000737  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.284998 0.000725  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.285893 0.000727  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.286971 0.000726  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.287840 0.000719  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.288816 0.000726  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.289808 0.000738  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.290756 0.000724  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.291759 0.000729  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.292779 0.000739  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.293764 0.000724  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.294674 0.000728  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.295643 0.000715  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.296646 0.000728  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.297658 0.000732  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.299538 0.000726  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.300521 0.000721  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.301525 0.000736  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.302494 0.000717  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.303451 0.000722  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.304428 0.000728  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.305411 0.000733  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.306384 0.000732  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.307361 0.000735  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.308363 0.00073  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.309355 0.000733  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.310288 0.000722  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.311279 0.000723  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.312237 0.000727  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.313252 0.00073  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.314283 0.000724  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.315199 0.000722  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.316209 0.000729  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.317162 0.000726  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.318125 0.000722  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.319096 0.000735  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.320069 0.00073  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.322046 0.000736  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.323043 0.000737  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.324024 0.000714  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.324939 0.000727  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.325955 0.000716  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.326916 0.000721  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.327873 0.000718  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.328873 0.000733  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.329862 0.000728  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.330817 0.000737  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.331822 0.000724  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.332758 0.000721  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.333780 0.000738  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.334699 0.000729  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.335687 0.000725  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.336684 0.000734  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.337680 0.000736  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.338658 0.00072  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 12:54:38.339643 0.000726  
