IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.828630 0.001265  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.829618 0.00126  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.830602 0.001274  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.831569 0.00126  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.832579 0.001267  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.833513 0.00126  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.834519 0.001259  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.835480 0.00127  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.836444 0.001267  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.838389 0.001269  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.839371 0.001265  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.840348 0.001261  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.841330 0.00128  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.842293 0.001262  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.843264 0.001267  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.844269 0.001266  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.845288 0.001273  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.846211 0.001271  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.847188 0.001264  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.848176 0.001271  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.849171 0.00126  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.850141 0.001265  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.851084 0.001252  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.852075 0.00127  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.853075 0.001269  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.854044 0.001268  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.855017 0.001275  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.855981 0.001269  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.858006 0.001259  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.858915 0.001269  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.859877 0.001264  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.860880 0.00126  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.861854 0.001274  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.862810 0.001271  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.863860 0.00128  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.864823 0.001267  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.865733 0.001263  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.866712 0.001267  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.867760 0.001263  
IT-EMA:ID-AuxCtrl:EncPos-Mon   2022-07-12 11:58:31.868694 0.001277  
